DEG siMITFvs.siCTRL-SkMel28,,,,,,,,,,,,,,,,,
target_id,ensembl_gene_id,gene_symbol,full_name,biotype,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,estimate,log2fc
ENST00000503728.1,ENSG00000108848,LUC7L3,LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309],protein_coding,0.002789687,0.045002629,8.940157254,1.012666926,1,3.80399113,0.202533385,0.056045408,0.146487977,0.039727186,0.146487977,0.78540192,1.133094692
ENST00000371959.7,ENSG00000126016,AMOT,angiomotin [Source:HGNC Symbol;Acc:HGNC:17810],protein_coding,0.00282234,0.04535635,8.918903119,0.31291875,1,7.469881927,0.06258375,0.007944236,0.054639514,0.012821153,0.054639514,0.404996468,0.584286002
ENST00000530412.1,ENSG00000166007,TRIM51HP,"tripartite motif-containing 51H, pseudogene [Source:HGNC Symbol;Acc:HGNC:43977]",transcribed_unprocessed_pseudogene,0.002848716,0.04563046,8.901916155,7.929011741,1,2.205692704,1.585802348,0.219262812,1.366539536,0.296533442,1.366539536,2.072680586,2.990243991
ENST00000409668.1,ENSG00000168890,TMEM150A,transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677],protein_coding,0.002851492,0.045667071,8.900137294,0.412743673,1,5.699222034,0.082548735,0.012958119,0.069590616,0.021691905,0.069590616,0.4702764,0.678464973
ENST00000537045.5,ENSG00000070413,DGCR2,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845],protein_coding,0.002862371,0.045766264,8.893184362,0.404755039,1,6.158514073,0.080951008,0.022011537,0.058939471,0.018956483,0.058939471,0.48314429,0.697029403
ENST00000487520.1,ENSG00000203857,HSD3B1,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5217]",retained_intron,0.002920593,0.046374577,8.856422996,0.527898404,1,5.293311892,0.105579681,0.003993064,0.101586616,0.024410484,0.101586616,0.525281124,0.757819963
ENST00000489203.2,ENSG00000088833,NSFL1C,NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912],nonsense_mediated_decay,0.002921848,0.046380848,8.855639173,0.893714351,1,5.159229038,0.17874287,0.024818267,0.153924604,0.025025413,0.153924604,0.683452239,0.986012493
ENST00000425936.1,ENSG00000127989,MTERF1,mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463],protein_coding,0.002937791,0.046520616,8.84570655,0.729924357,1,3.752071615,0.145984871,0.02515968,0.120825191,0.041557782,0.120825191,0.653791732,0.943221455
ENST00000540041.2,ENSG00000197653,DNAH10,dynein axonemal heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:2941],protein_coding,0.002979624,0.046999458,8.81990363,0.491922846,1,3.731160044,0.098384569,0.010311509,0.08807306,0.042388074,0.08807306,0.552754245,0.797455272
ENST00000292401.8,ENSG00000160862,AZGP1,"alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]",protein_coding,0.002990383,0.047120177,8.813326603,1.976552484,1,3.057357526,0.395310497,0.064543439,0.330767058,0.089832914,0.330767058,1.054182488,1.520862825
ENST00000379410.7,ENSG00000187583,PLEKHN1,pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284],protein_coding,0.003006801,0.047255794,8.803337082,0.529773501,1,5.237665414,0.1059547,0.010959062,0.094995638,0.024676096,0.094995638,0.525568661,0.758234791
ENST00000314845.7,ENSG00000110497,AMBRA1,autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990],protein_coding,0.003024046,0.047435898,8.792903513,0.387360121,1,7.057891286,0.077472024,0.007472248,0.069999776,0.014434041,0.069999776,0.449300059,0.648202531
ENST00000563746.5,ENSG00000103494,RPGRIP1L,RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168],protein_coding,0.003024232,0.047435898,8.792791261,0.711296559,1,5.245316644,0.142259312,0.046067647,0.096191665,0.024640732,0.096191665,0.649860097,0.937549308
ENST00000417510.5,ENSG00000226145,KRT16P6,keratin 16 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50719],processed_transcript,0.00302826,0.047450048,8.790362619,18.71933725,1,1.042465218,3.743867451,0.279636283,3.464231168,1.593283483,3.464231168,3.471224798,5.007915433
ENST00000422684.1,ENSG00000135905,DOCK10,dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479],protein_coding,0.003059999,0.047761578,8.771343726,0.445099407,1,5.07856137,0.089019881,0.018375896,0.070643985,0.025379265,0.070643985,0.502383236,0.724785316
ENST00000007414.7,ENSG00000006025,OSBPL7,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387],protein_coding,0.003081958,0.047990159,8.75830219,1.212327654,1,4.239103567,0.242465531,0.067318663,0.175146868,0.032575935,0.175146868,0.825977059,1.191632205
ENST00000525823.1,ENSG00000109846,CRYAB,crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389],protein_coding,0.003081286,0.047990159,8.758700156,7.139791829,1,2.14596529,1.427958366,0.408745172,1.019213194,0.323487622,1.019213194,2.147615359,3.098351944
ENST00000492196.1,ENSG00000163798,SLC4A1AP,solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813],retained_intron,0.00308791,0.048055278,8.7547836,0.299547703,1,4.898706089,0.059909541,0.008148271,0.05176127,0.026301763,0.05176127,0.419555958,0.605290893
ENST00000444614.7,ENSG00000151773,CCDC122,coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478],protein_coding,0.003102251,0.048205883,8.746333818,0.46788699,1,4.977432604,0.093577398,0.008349037,0.08522836,0.025860786,0.08522836,0.49326072,0.711624316
ENST00000590840.1,ENSG00000141664,ZCCHC2,zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916],processed_transcript,0.003124177,0.048457559,8.733491345,18.17455439,1,1.030156459,3.634910879,0.262465086,3.372445793,1.621005025,3.372445793,3.446607278,4.972399884
ENST00000354577.8,ENSG00000112282,MED23,mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372],protein_coding,0.003186114,0.049116829,8.697702355,0.71423839,1,5.868011946,0.142847678,0.02190345,0.120944228,0.020613003,0.120944228,0.60873557,0.878219197
ENST00000624166.3,ENSG00000085224,ATRX,"ATRX, chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]",protein_coding,0.003213661,0.049392579,8.682011697,0.965985632,1,5.250605935,0.193197126,0.082418122,0.110779004,0.024616096,0.110779004,0.785198805,1.13280166
ENST00000298295.3,ENSG00000165507,DEPP1,"DEPP1, autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]",protein_coding,0.003236883,0.049654181,8.668890094,3.136561679,1,2.637127814,0.627312336,0.134789054,0.492523281,0.159505552,0.492523281,1.376860321,1.986388221
ENST00000323060.3,ENSG00000125741,OPA3,"OPA3, outer mitochondrial membrane lipid metabolism regulator [Source:HGNC Symbol;Acc:HGNC:8142]",protein_coding,0.003237277,0.049654181,8.668668308,0.310557378,1,5.436993749,0.062111476,0.004148071,0.057963404,0.023587842,0.057963404,0.402647977,0.58089785
ENST00000374272.3,ENSG00000158022,TRIM63,tripartite motif containing 63 [Source:HGNC Symbol;Acc:HGNC:16007],protein_coding,7.52E-09,8.96E-05,33.39472752,3.300060471,1,8.210283198,0.660012094,0.000319938,0.659692157,0.010835491,0.659692157,-1.481912689,-2.13794665
ENST00000436544.1,ENSG00000163803,PLB1,phospholipase B1 [Source:HGNC Symbol;Acc:HGNC:30041],protein_coding,8.67E-09,8.96E-05,33.11982338,2.786319282,1,8.544003435,0.557263856,0.000298254,0.556965602,0.010240711,0.556965602,-1.361912478,-1.964823056
ENST00000306317.6,ENSG00000168481,LGI3,leucine rich repeat LGI family member 3 [Source:HGNC Symbol;Acc:HGNC:18711],protein_coding,1.33E-08,0.000103255,32.28427968,3.446749595,1,7.524223647,0.689349919,0.001547115,0.687802804,0.012636153,0.687802804,-1.515373374,-2.186220182
ENST00000367196.3,ENSG00000117984,CTSD,cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529],protein_coding,2.17E-08,0.000155198,31.33362416,2.141088778,1,8.638894882,0.428217756,0.000532266,0.427685489,0.010099866,0.427685489,-1.193572788,-1.721960384
ENST00000433878.5,ENSG00000163820,FYCO1,FYVE and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14673],protein_coding,4.55E-08,0.000156474,29.90021205,4.134902188,1,7.77473876,0.826980438,0.002186578,0.824793859,0.0118706,0.824793859,-1.655108683,-2.387815483
ENST00000463407.5,ENSG00000139496,NUP58,nucleoporin 58 [Source:HGNC Symbol;Acc:HGNC:20261],protein_coding,3.68E-08,0.000156474,30.30943507,2.448325994,1,7.87527937,0.489665199,0.000580207,0.489084992,0.01160313,0.489084992,-1.275103205,-1.839583834
ENST00000538333.3,ENSG00000106683,LIMK1,LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613],protein_coding,3.90E-08,0.000156474,30.19611799,2.552291187,1,8.591774074,0.510458237,0.000591893,0.509866344,0.010168305,0.509866344,-1.300867674,-1.87675408
ENST00000559179.1,ENSG00000134160,TRPM1,transient receptor potential cation channel subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:7146],protein_coding,2.97E-08,0.000156474,30.72592985,4.0322197,1,6.946398358,0.80644394,0.001060884,0.805383056,0.014931403,0.805383056,-1.636251165,-2.360609853
ENST00000356591.4,ENSG00000178878,APOLD1,apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268],protein_coding,5.51E-08,0.000170744,29.52993578,1.39006638,1,10.29831862,0.278013276,8.13E-05,0.277931941,0.009354165,0.277931941,-0.961705511,-1.387446838
ENST00000325921.10,ENSG00000126856,PRDM7,PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351],retained_intron,7.49E-08,0.000193508,28.9341596,2.838033493,1,7.472466745,0.567606699,0.000600326,0.567006372,0.012812203,0.567006372,-1.370660559,-1.977443861
ENST00000530130.2,ENSG00000178104,PDE4DIP,phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580],protein_coding,7.45E-08,0.000193508,28.94310315,3.466161208,1,6.553714069,0.693232242,0.0035584,0.689673842,0.016866574,0.689673842,-1.518666822,-2.190971619
ENST00000171887.8,ENSG00000079308,TNS1,tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973],protein_coding,1.21E-07,0.000215588,28.00169789,2.5578871,1,8.20158697,0.51157742,0.000693381,0.510884039,0.010853166,0.510884039,-1.300041303,-1.875561879
ENST00000236137.9,ENSG00000117479,SLC19A2,solute carrier family 19 member 2 [Source:HGNC Symbol;Acc:HGNC:10938],protein_coding,1.22E-07,0.000215588,27.98324213,1.052679166,1,8.373317171,0.210535833,0.000272647,0.210263186,0.010524995,0.210263186,-0.837573458,-1.208362262
ENST00000264716.8,ENSG00000075426,FOSL2,"FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]",protein_coding,1.21E-07,0.000215588,27.99759394,1.027650159,1,9.050314134,0.205530032,0.000111139,0.205418892,0.009622194,0.205418892,-0.826592003,-1.192519381
ENST00000264930.9,ENSG00000113504,SLC12A7,solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915],protein_coding,9.20E-08,0.000215588,28.53591427,1.852096058,1,7.630372206,0.370419212,0.001686365,0.368732847,0.012294116,0.368732847,-1.110376267,-1.601933257
ENST00000380486.3,ENSG00000157617,C2CD2,C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266],protein_coding,1.01E-07,0.000215588,28.35061192,1.309279397,1,8.614200346,0.261855879,0.000287846,0.261568034,0.010135367,0.261568034,-0.932325713,-1.345060778
ENST00000580666.5,ENSG00000108932,SLC16A6,solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927],protein_coding,1.22E-07,0.000215588,27.98777982,1.264776582,1,9.495605319,0.252955316,0.000295433,0.252659884,0.009330872,0.252659884,-0.915638488,-1.320986218
ENST00000612480.2,ENSG00000275131,AC241952.1,NA,transcribed_unprocessed_pseudogene,1.18E-07,0.000215588,28.04738902,1.704747892,1,7.336369882,0.340949578,0.000940188,0.340009391,0.013303673,0.340009391,-1.064974748,-1.536432754
ENST00000264433.10,ENSG00000052795,FNIP2,folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280],protein_coding,1.50E-07,0.000220086,27.58973425,0.986795419,1,9.046210246,0.197359084,0.000103385,0.197255699,0.009625938,0.197255699,-0.809667361,-1.1681023
ENST00000367033.3,ENSG00000076356,PLXNA2,plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100],protein_coding,1.32E-07,0.000220086,27.84127013,1.689965746,1,7.550323176,0.337993149,0.000479917,0.337513232,0.012549673,0.337513232,-1.058618188,-1.527262182
ENST00000374279.3,ENSG00000148154,UGCG,UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524],protein_coding,1.70E-07,0.000238312,27.35047748,1.366350851,1,9.070483879,0.27327017,0.000105574,0.273164596,0.009604081,0.273164596,-0.950164737,-1.370797033
ENST00000565644.5,ENSG00000103257,SLC7A5,solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063],protein_coding,1.72E-07,0.000238312,27.32889036,2.700069062,1,8.298612142,0.540013812,0.005663543,0.534350269,0.010662409,0.534350269,-1.33762214,-1.92977953
ENST00000382788.7,ENSG00000159788,RGS12,regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994],protein_coding,1.80E-07,0.00024261,27.23745249,1.013593745,1,8.491641035,0.202718749,0.000352161,0.202366588,0.010323626,0.202366588,-0.82088779,-1.184289947
ENST00000396987.7,ENSG00000158669,GPAT4,glycerol-3-phosphate acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20880],protein_coding,1.78E-07,0.00024261,27.26322324,1.056185612,1,9.881327174,0.211237122,9.58E-05,0.211141323,0.009255529,0.211141323,-0.8366261,-1.206995514
ENST00000222792.10,ENSG00000106069,CHN2,chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944],protein_coding,2.22E-07,0.000272814,26.83462944,1.666983091,1,7.575646798,0.333396618,0.000669943,0.332726675,0.012467243,0.332726675,-1.049816131,-1.514563507
ENST00000376447.3,ENSG00000165105,RASEF,RAS and EF-hand domain containing [Source:HGNC Symbol;Acc:HGNC:26464],protein_coding,2.25E-07,0.000272814,26.80974287,1.626894313,1,7.391499319,0.325378863,0.00059327,0.324785592,0.013099649,0.324785592,-1.037612843,-1.496957897
ENST00000528577.5,ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810],protein_coding,2.20E-07,0.000272814,26.84782679,0.955103107,1,10.24485845,0.191020621,0.000125688,0.190894933,0.009331024,0.190894933,-0.796071364,-1.148487436
ENST00000278174.9,ENSG00000148925,BTBD10,BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445],protein_coding,2.39E-07,0.000276353,26.68812713,1.187098717,1,8.303250792,0.237419743,0.000489102,0.236930642,0.01065364,0.236930642,-0.886481368,-1.278921414
ENST00000360578.6,ENSG00000171368,TPPP,tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164],protein_coding,2.41E-07,0.000276353,26.67583909,1.043656955,1,9.365092789,0.208731391,0.00011261,0.208618781,0.009393093,0.208618781,-0.830700603,-1.198446834
ENST00000264867.6,ENSG00000109819,PPARGC1A,PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237],protein_coding,2.44E-07,0.000277004,26.64758194,2.924391485,1,7.130630668,0.584878297,0.002128223,0.582750074,0.01412307,0.582750074,-1.388614307,-2.003345627
ENST00000309263.7,ENSG00000175356,SCUBE2,"signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]",protein_coding,2.53E-07,0.000280303,26.5797473,5.053457106,1,5.771273774,1.010691421,0.006964766,1.003726655,0.021217571,1.003726655,-1.827511059,-2.636539369
ENST00000379335.7,ENSG00000112137,PHACTR1,phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990],protein_coding,2.71E-07,0.000282871,26.44493536,1.62571517,1,7.102949645,0.325143034,0.000590624,0.32455241,0.01424013,0.32455241,-1.037411559,-1.496667504
ENST00000480945.5,ENSG00000197312,DDI2,DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578],protein_coding,2.80E-07,0.000283344,26.38157444,0.850202685,1,9.720937923,0.170040537,8.18E-05,0.169958738,0.009267342,0.169958738,-0.750692672,-1.083019866
ENST00000285393.3,ENSG00000147614,ATP6V0D2,ATPase H+ transporting V0 subunit d2 [Source:HGNC Symbol;Acc:HGNC:18266],protein_coding,2.87E-07,0.000283643,26.33799665,2.976700207,1,6.616295055,0.595340041,0.001697379,0.593642663,0.016540568,0.593642663,-1.400886044,-2.02104999
ENST00000497291.5,ENSG00000169282,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228],processed_transcript,2.86E-07,0.000283643,26.34061662,4.084456139,1,6.087439071,0.816891228,0.006237366,0.810653861,0.019345323,0.810653861,-1.643092005,-2.370479093
ENST00000302506.7,ENSG00000164045,CDC25A,cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725],protein_coding,3.29E-07,0.00028449,26.07342232,1.199894517,1,8.505942786,0.239978903,0.00039206,0.239586843,0.010300608,0.239586843,-0.889724132,-1.283599729
ENST00000355716.4,ENSG00000157873,TNFRSF14,TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912],protein_coding,3.55E-07,0.00028449,25.92617871,0.776026759,1,9.24665443,0.155205352,7.40E-05,0.155131312,0.009466007,0.155131312,-0.717100212,-1.034556223
ENST00000371933.7,ENSG00000159658,EFCAB14,EF-hand calcium binding domain 14 [Source:HGNC Symbol;Acc:HGNC:29051],protein_coding,3.38E-07,0.00028449,26.01943028,0.913429702,1,9.34311228,0.18268594,7.82E-05,0.182607767,0.009405433,0.182607767,-0.776872913,-1.120789945
ENST00000373555.8,ENSG00000136935,GOLGA1,golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424],protein_coding,3.21E-07,0.00028449,26.12081013,1.052458607,1,7.981491312,0.210491721,0.000371318,0.210120404,0.01133991,0.210120404,-0.835045178,-1.204714727
ENST00000382043.8,ENSG00000100503,NIN,ninein [Source:HGNC Symbol;Acc:HGNC:14906],protein_coding,3.39E-07,0.00028449,26.01619149,6.265255514,1,7.275416759,1.253051103,0.012026924,1.241024179,0.013536982,1.241024179,-2.03105169,-2.93018623
ENST00000428693.1,ENSG00000182670,TTC3,tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393],protein_coding,3.45E-07,0.00028449,25.97804577,2.08367981,1,7.425994965,0.416735962,0.001710019,0.415025943,0.012975399,0.415025943,-1.171787615,-1.690531044
ENST00000595607.5,ENSG00000178150,ZNF114,zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894],protein_coding,3.39E-07,0.00028449,26.01609667,1.899794269,1,6.705863923,0.379958854,0.0011686,0.378790254,0.016084968,0.378790254,-1.121184803,-1.617526667
ENST00000443026.6,ENSG00000004846,ABCB5,ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46],protein_coding,3.68E-07,0.000290228,25.85463734,2.809424039,1,6.03618354,0.561884808,0.00259856,0.559286248,0.019631214,0.559286248,-1.362978873,-1.966361539
ENST00000519374.5,ENSG00000113732,ATP6V0E1,ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863],protein_coding,3.78E-07,0.000295403,25.80406921,0.849643308,1,9.762283194,0.169928662,0.000197587,0.169731075,0.009261652,0.169731075,-0.749686192,-1.081567824
ENST00000285879.4,ENSG00000155495,MAGEC1,MAGE family member C1 [Source:HGNC Symbol;Acc:HGNC:6812],protein_coding,4.18E-07,0.000316522,25.60716926,2.565992615,1,6.259277238,0.513198523,0.001840681,0.511357842,0.018416523,0.511357842,-1.301163674,-1.877181117
ENST00000262487.4,ENSG00000101230,ISM1,isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213],protein_coding,4.56E-07,0.000322288,25.43986221,1.212423128,1,7.025269252,0.242484626,0.000834991,0.241649634,0.014577004,0.241649634,-0.897664447,-1.295055175
ENST00000269346.8,ENSG00000141540,TTYH2,tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877],protein_coding,4.87E-07,0.000322288,25.31366271,1.087577774,1,9.087433636,0.217515555,0.000169345,0.217346209,0.00958923,0.217346209,-0.845752908,-1.220162706
ENST00000328046.8,ENSG00000174010,KLHL15,kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347],protein_coding,4.62E-07,0.000322288,25.41816215,0.715610893,1,8.557213193,0.143122179,0.000201467,0.142920712,0.010220382,0.142920712,-0.689405347,-0.994601006
ENST00000347230.8,ENSG00000072121,ZFYVE26,zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761],protein_coding,4.89E-07,0.000322288,25.30476815,0.818702251,1,8.684804424,0.16374045,0.000548908,0.163191542,0.010035994,0.163191542,-0.736339417,-1.06231251
ENST00000454497.6,ENSG00000164164,OTUD4,OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949],protein_coding,4.95E-07,0.000322288,25.28168518,0.784159564,1,8.590632056,0.156831913,0.000273359,0.156558554,0.010170001,0.156558554,-0.720537275,-1.039514854
ENST00000368043.7,ENSG00000026751,SLAMF7,SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394],protein_coding,5.35E-07,0.000335995,25.13507358,2.406301893,1,7.015142086,0.481260379,0.001759039,0.479501339,0.01462182,0.479501339,-1.257465283,-1.814137707
ENST00000511294.1,ENSG00000145242,EPHA5,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],protein_coding,5.69E-07,0.000343789,25.01435033,1.97858075,1,6.9856597,0.39571615,0.001627116,0.394089034,0.014753451,0.394089034,-1.140830618,-1.645869568
ENST00000261318.4,ENSG00000111412,C12orf49,chromosome 12 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:26128],protein_coding,6.18E-07,0.000347826,24.85467868,0.857215248,1,9.525030294,0.17144305,9.21E-05,0.171350914,0.009319437,0.171350914,-0.751041169,-1.083522641
ENST00000283027.9,ENSG00000103274,NUBP1,nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041],protein_coding,5.85E-07,0.000347826,24.96101849,1.333244034,1,7.430274372,0.266648807,0.000659022,0.265989785,0.012960169,0.265989785,-0.937076208,-1.351914288
ENST00000417314.2,ENSG00000163376,KBTBD8,kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691],protein_coding,6.32E-07,0.000347826,24.81253425,1.142306158,1,7.139451948,0.228461232,0.000588506,0.227872726,0.0140861,0.227872726,-0.869412558,-1.254296343
ENST00000273610.3,ENSG00000145040,UCN2,urocortin 2 [Source:HGNC Symbol;Acc:HGNC:18414],protein_coding,6.52E-07,0.000353216,24.75203933,0.873563891,1,10.71876215,0.174712778,2.23E-05,0.174690471,0.009646585,0.174690471,-0.758790346,-1.094702334
ENST00000332624.7,ENSG00000115993,TRAK2,trafficking kinesin protein 2 [Source:HGNC Symbol;Acc:HGNC:13206],protein_coding,6.87E-07,0.000354248,24.6525293,0.757327156,1,9.881807059,0.151465431,6.54E-05,0.151400015,0.009255535,0.151400015,-0.706399003,-1.019117653
ENST00000237500.9,ENSG00000118680,MYL12B,myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827],protein_coding,7.06E-07,0.000355239,24.59754935,1.83687505,1,9.172440932,0.36737501,0.00012431,0.3672507,0.009519804,0.3672507,-1.097904968,-1.583940988
ENST00000296522.10,ENSG00000164120,HPGD,15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154],protein_coding,7.00E-07,0.000355239,24.61517873,1.712104105,1,6.506223506,0.342420821,0.003517097,0.338903724,0.017116901,0.338903724,-1.066174201,-1.538163198
ENST00000549422.2,ENSG00000229698,HLA-F,"major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]",protein_coding,7.17E-07,0.000355447,24.56775695,0.973730778,1,8.320154308,0.194746156,0.000491146,0.194255009,0.010621951,0.194255009,-0.800377067,-1.154699249
ENST00000620619.4,ENSG00000278741,ABR,"ABR, RhoGEF and GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:81]",protein_coding,7.11E-07,0.000355447,24.58549016,2.027944404,1,9.116094279,0.405588881,0.001025909,0.404562972,0.009564884,0.404562972,-1.153575465,-1.664256484
ENST00000338483.6,ENSG00000185022,MAFF,MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780],protein_coding,7.40E-07,0.000364361,24.50747321,0.657914742,1,9.588678586,0.131582948,6.25E-05,0.131520454,0.009297941,0.131520454,-0.659050156,-0.950807752
ENST00000251993.11,ENSG00000100364,KIAA0930,KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314],protein_coding,7.77E-07,0.000367665,24.41316838,0.920136317,1,9.815019562,0.184027263,0.000275958,0.183751306,0.009257062,0.183751306,-0.777272845,-1.121366925
ENST00000323108.12,ENSG00000249481,SPATS1,spermatogenesis associated serine rich 1 [Source:HGNC Symbol;Acc:HGNC:22957],protein_coding,7.75E-07,0.000367665,24.4182635,2.996419631,1,6.95031646,0.599283926,0.001197577,0.598086349,0.014913509,0.598086349,-1.401914048,-2.022533084
ENST00000392701.7,ENSG00000115339,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125],protein_coding,7.86E-07,0.000367665,24.39284438,1.004076394,1,7.469278706,0.200815279,0.000733721,0.200081558,0.012823244,0.200081558,-0.814464443,-1.175023022
ENST00000449131.6,ENSG00000167995,BEST1,bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703],protein_coding,7.71E-07,0.000367665,24.42947267,0.65025142,1,8.66942336,0.130050284,0.000347486,0.129702798,0.010057087,0.129702798,-0.656329776,-0.946883077
ENST00000498454.1,ENSG00000136295,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222],retained_intron,8.75E-07,0.000387579,24.18551716,0.820088712,1,8.330228357,0.164017742,0.000317615,0.163700127,0.010603264,0.163700127,-0.734689065,-1.059931558
ENST00000264956.10,ENSG00000072840,EVC,EvC ciliary complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:3497],protein_coding,8.94E-07,0.000390438,24.14336508,0.659523901,1,8.697946779,0.13190478,0.0001661,0.13173868,0.010018214,0.13173868,-0.659750157,-0.95181764
ENST00000358713.7,ENSG00000167491,GATAD2A,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989],protein_coding,9.44E-07,0.000401174,24.03831859,0.639461914,1,9.485177482,0.127892383,0.000717681,0.127174702,0.009335152,0.127174702,-0.650556822,-0.938554469
ENST00000512605.4,ENSG00000143624,INTS3,integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153],protein_coding,9.63E-07,0.000404888,24.00093202,0.838459863,1,8.774408021,0.167691973,0.000342153,0.16734982,0.009919172,0.16734982,-0.741909188,-1.070347987
