MITF ChIP-seq Colo829,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr20,304877,305411,535,*,MACS_peak_5347,64.16,Promoter (<=1kb),20,306215,310872,4658,1,6666,uc002wdh.4,-804,ENSG00000177732,SOX12,SRY-box 12
chr20,328624,329483,860,*,MACS_peak_5348,63.35,Promoter (1-2kb),20,327370,335512,8143,1,80023,uc002wdi.4,1254,ENSG00000125841,NRSN2,neurensin 2
chr20,942042,942449,408,*,MACS_peak_5351,51.11,"Intron (uc002wej.3/343637, intron 4 of 4)",20,939096,982907,43812,2,343637,uc002wej.3,40458,ENSG00000101282,RSPO4,R-spondin 4
chr20,1373706,1374213,508,*,MACS_peak_5352,58.7,Promoter (<=1kb),20,1290555,1373816,83262,2,100528031,uc021vzo.1,0,NA,FKBP1A-SDCBP2,FKBP1A-SDCBP2 readthrough (NMD candidate)
chr20,1877930,1878824,895,*,MACS_peak_5356,122.14,Promoter (1-2kb),20,1876085,1920540,44456,1,140885,uc002wft.3,1845,ENSG00000198053,SIRPA,signal regulatory protein alpha
chr20,1944885,1945416,532,*,MACS_peak_5357,107.18,"Intron (uc002wfu.1/uc002wfu.1, intron 2 of 3)",20,1959402,1973452,14051,2,5173,uc010gaj.3,28036,ENSG00000101327,PDYN,prodynorphin
chr20,2110673,2111609,937,*,MACS_peak_5358,61.54,"Intron (uc002wfw.4/140901, intron 3 of 3)",20,2083414,2129198,45785,1,140901,uc010zpu.2,27259,ENSG00000125834,STK35,serine/threonine kinase 35
chr20,2519302,2520246,945,*,MACS_peak_5361,70.97,Promoter (2-3kb),20,2517253,2622430,105178,1,117532,uc002wgg.1,2049,ENSG00000149488,TMC2,transmembrane channel like 2
chr20,2607384,2608096,713,*,MACS_peak_5362,86.25,"Intron (uc002wgf.1/117532, intron 17 of 19)",20,2633178,2639039,5862,1,10528,uc002wgh.3,-25082,ENSG00000101361,NOP56,NOP56 ribonucleoprotein
chr20,2644686,2645279,594,*,MACS_peak_5363,101.43,Promoter (<=1kb),20,2639041,2644865,5825,2,3420,uc002wgp.4,0,ENSG00000101365,IDH3B,isocitrate dehydrogenase 3 (NAD(+)) beta
chr20,2795275,2796018,744,*,MACS_peak_5364,60.66,Promoter (<=1kb),20,2795633,2797804,2172,1,100288797,uc002wgv.3,0,ENSG00000198326,TMEM239,transmembrane protein 239
chr20,2927936,2928460,525,*,MACS_peak_5365,83.91,"Intron (uc002whj.3/5786, intron 6 of 27)",20,2903853,3019315,115463,1,5786,uc002whn.3,24083,ENSG00000132670,PTPRA,"protein tyrosine phosphatase, receptor type A"
chr20,3140333,3141003,671,*,MACS_peak_5366,54.89,Promoter (<=1kb),20,3088219,3140556,52338,2,22888,uc002whw.4,0,ENSG00000185019,UBOX5,U-box domain containing 5
chr20,3185097,3185330,234,*,MACS_peak_5368,65.5,Promoter (<=1kb),20,3171012,3185295,14284,2,65992,uc002wic.3,0,ENSG00000198171,DDRGK1,DDRGK domain containing 1
chr20,3190022,3190523,502,*,MACS_peak_5369,53,Promoter (<=1kb),20,3190134,3204516,14383,1,3704,uc002wie.4,0,ENSG00000125877,ITPA,inosine triphosphatase
chr20,3361172,3361865,694,*,MACS_peak_5370,140.83,"Intron (uc002wii.3/25943, intron 3 of 36)",20,3229948,3355773,125826,2,25943,uc002wik.2,-5399,ENSG00000088854,C20orf194,chromosome 20 open reading frame 194
chr20,3684595,3685053,459,*,MACS_peak_5371,50.97,Promoter (2-3kb),20,3683708,3687353,3646,2,6614,uc002wjc.3,2300,ENSG00000088827,SIGLEC1,sialic acid binding Ig like lectin 1
chr20,3748031,3749062,1032,*,MACS_peak_5372,74.47,Promoter (<=1kb),20,3734146,3748452,14307,2,54976,uc002wjh.2,0,ENSG00000101220,C20orf27,chromosome 20 open reading frame 27
chr20,3788014,3789325,1312,*,MACS_peak_5373,297.39,"Exon (uc002wjr.3/uc002wjr.3, exon 1 of 4)",20,3780717,3786761,6045,1,994,uc002wjq.3,7297,ENSG00000101224,CDC25B,cell division cycle 25B
chr20,4225294,4225942,649,*,MACS_peak_5379,65.53,"Intron (uc002wkr.2/146, intron 1 of 1)",20,4201278,4229659,28382,2,146,uc002wkr.2,3717,ENSG00000171873,ADRA1D,adrenoceptor alpha 1D
chr20,4860735,4861545,811,*,MACS_peak_5382,72.92,"Intron (uc002wlg.1/9962, intron 9 of 16)",20,4760669,4804291,43623,2,9770,uc002wlf.3,-56444,ENSG00000101265,RASSF2,Ras association domain family member 2
chr20,4954103,4954642,540,*,MACS_peak_5383,129.09,"Intron (uc002wlg.1/9962, intron 1 of 16)",20,4833002,4982145,149144,2,9962,uc002wlg.1,27503,ENSG00000089057,SLC23A2,solute carrier family 23 member 2
chr20,4970215,4970499,285,*,MACS_peak_5384,76.11,"Intron (uc002wlg.1/9962, intron 1 of 16)",20,4833002,4982145,149144,2,9962,uc002wlg.1,11646,ENSG00000089057,SLC23A2,solute carrier family 23 member 2
chr20,5046462,5046964,503,*,MACS_peak_5386,83.83,Downstream (2-3kb),20,5049129,5093733,44605,2,29058,uc010gbi.3,46769,ENSG00000089063,TMEM230,transmembrane protein 230
chr20,5054474,5054802,329,*,MACS_peak_5387,52.87,"Intron (uc010gbi.3/29058, intron 3 of 3)",20,5049129,5093733,44605,2,29058,uc010gbi.3,38931,ENSG00000089063,TMEM230,transmembrane protein 230
chr20,5155906,5156773,868,*,MACS_peak_5388,98.92,Promoter (<=1kb),20,5156748,5178533,21786,1,8760,uc002wlv.3,0,ENSG00000101290,CDS2,CDP-diacylglycerol synthase 2
chr20,5176097,5176705,609,*,MACS_peak_5389,71.42,3' UTR,20,5159463,5178533,19071,1,8760,uc010zqv.2,16634,ENSG00000101290,CDS2,CDP-diacylglycerol synthase 2
chr20,5930997,5931479,483,*,MACS_peak_5391,58.26,Promoter (<=1kb),20,5918486,5931173,12688,2,51605,uc002wmh.1,0,ENSG00000089195,TRMT6,tRNA methyltransferase 6
chr20,7332960,7333268,309,*,MACS_peak_5395,70.61,"Intron (uc002wmv.3/uc002wmv.3, intron 1 of 2)",20,6748745,6760910,12166,1,650,uc002wmu.1,584215,ENSG00000125845,BMP2,bone morphogenetic protein 2
chr20,7864068,7864777,710,*,MACS_peak_5398,52.93,3' UTR,20,7863631,7921093,57463,2,54363,uc002wmw.1,56316,ENSG00000101323,HAO1,hydroxyacid oxidase 1
chr20,7917029,7917347,319,*,MACS_peak_5399,298.45,"Intron (uc002wmw.1/54363, intron 1 of 7)",20,7863631,7921093,57463,2,54363,uc002wmw.1,3746,ENSG00000101323,HAO1,hydroxyacid oxidase 1
chr20,8000787,8001576,790,*,MACS_peak_5400,51.93,Promoter (<=1kb),20,7961716,8000393,38678,2,56255,uc002wmx.1,-394,ENSG00000125827,TMX4,thioredoxin related transmembrane protein 4
chr20,8395211,8395889,679,*,MACS_peak_5403,79.05,"Intron (uc010zrb.1/23236, intron 3 of 27)",20,8581381,8769172,187792,1,23236,uc002wnc.1,-185492,ENSG00000182621,PLCB1,phospholipase C beta 1
chr20,8520892,8521802,911,*,MACS_peak_5404,50.55,"Intron (uc010zrb.1/23236, intron 3 of 27)",20,8581381,8769172,187792,1,23236,uc002wnc.1,-59579,ENSG00000182621,PLCB1,phospholipase C beta 1
chr20,8847779,8848560,782,*,MACS_peak_5405,92.8,"Intron (uc002wna.4/23236, intron 32 of 32)",20,8696509,8769172,72664,1,23236,uc002wnd.1,151270,ENSG00000182621,PLCB1,phospholipase C beta 1
chr20,9053454,9054008,555,*,MACS_peak_5407,113.12,"Intron (uc010gbw.1/5332, intron 1 of 31)",20,9049701,9461462,411762,1,5332,uc010gbx.3,3753,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9100062,9101090,1029,*,MACS_peak_5408,165.94,"Intron (uc010gbw.1/5332, intron 1 of 31)",20,9049701,9461462,411762,1,5332,uc010gbx.3,50361,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9111487,9111760,274,*,MACS_peak_5409,56.72,"Intron (uc010gbw.1/5332, intron 1 of 31)",20,9049701,9461462,411762,1,5332,uc010gbx.3,61786,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9153710,9154522,813,*,MACS_peak_5410,82.33,"Intron (uc010gbw.1/5332, intron 1 of 31)",20,9198037,9461462,263426,1,5332,uc021wal.1,-43515,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9198779,9199760,982,*,MACS_peak_5411,63.12,Promoter (<=1kb),20,9198037,9461462,263426,1,5332,uc021wal.1,742,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9209386,9210174,789,*,MACS_peak_5412,76.06,"Intron (uc010gbw.1/5332, intron 2 of 31)",20,9198037,9461462,263426,1,5332,uc021wal.1,11349,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,9355149,9355468,320,*,MACS_peak_5413,58.73,"Intron (uc010gbw.1/5332, intron 11 of 31)",20,9351581,9461462,109882,1,5332,uc002wnh.3,3568,ENSG00000101333,PLCB4,phospholipase C beta 4
chr20,10040684,10041267,584,*,MACS_peak_5416,54.02,"Intron (uc002wnn.2/100131208, intron 3 of 4)",20,10015697,10037407,21711,1,63926,uc010gbz.3,24987,ENSG00000132623,ANKEF1,ankyrin repeat and EF-hand domain containing 1
chr20,10414323,10415320,998,*,MACS_peak_5417,58.74,Promoter (<=1kb),20,10385428,10414887,29460,2,8195,uc002wnu.2,0,ENSG00000125863,MKKS,McKusick-Kaufman syndrome
chr20,10471341,10471791,451,*,MACS_peak_5418,144.1,"Intron (uc010zre.2/128710, intron 2 of 7)",20,10415951,10604027,188077,1,128710,uc010zre.2,55390,ENSG00000149346,SLX4IP,SLX4 interacting protein
chr20,10492058,10492792,735,*,MACS_peak_5419,69.05,"Intron (uc010zre.2/128710, intron 2 of 7)",20,10415951,10604027,188077,1,128710,uc010zre.2,76107,ENSG00000149346,SLX4IP,SLX4 interacting protein
chr20,11882949,11883369,421,*,MACS_peak_5429,71.32,"Intron (uc002wny.3/22903, intron 1 of 4)",20,11871477,11907243,35767,1,22903,uc002wny.3,11472,ENSG00000132640,BTBD3,BTB domain containing 3
chr20,13138975,13139649,675,*,MACS_peak_5439,103.72,"Intron (uc002wod.1/55304, intron 10 of 11)",20,13202418,13281297,78880,1,140862,uc010gce.1,-62769,ENSG00000101230,ISM1,isthmin 1
chr20,13232156,13232603,448,*,MACS_peak_5441,107.75,"Intron (uc010gce.1/140862, intron 1 of 5)",20,13218067,13220334,2268,2,100505536,uc002wof.2,-11822,NA,ISM1-AS1,ISM1 antisense RNA 1
chr20,13472584,13472965,382,*,MACS_peak_5442,51.18,"Intron (uc010zri.1/55617, intron 4 of 9)",20,13246709,13619583,372875,2,55617,uc010zri.1,146618,ENSG00000089123,TASP1,taspase 1
chr20,13765220,13765726,507,*,MACS_peak_5443,171.01,Promoter (<=1kb),20,13694969,13765532,70564,2,51575,uc002woj.3,0,ENSG00000089048,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog
chr20,13843614,13844131,518,*,MACS_peak_5444,53.83,"Intron (uc002woq.5/80343, intron 18 of 20)",20,13765672,13799067,33396,1,79133,uc002woo.3,77942,ENSG00000101247,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5
chr20,13910683,13911372,690,*,MACS_peak_5445,87.92,"Intron (uc002woq.5/80343, intron 3 of 20)",20,13830044,13971265,141222,2,80343,uc002woq.5,59893,ENSG00000101251,SEL1L2,SEL1L2 ERAD E3 ligase adaptor subunit
chr20,14201751,14202296,546,*,MACS_peak_5446,77.87,"Intron (uc002wot.3/140733, intron 3 of 16)",20,14304639,14318313,13675,2,23767,uc002wov.2,116017,ENSG00000125848,FLRT3,fibronectin leucine rich transmembrane protein 3
chr20,14692830,14693193,364,*,MACS_peak_5447,109.38,"Intron (uc002wot.3/140733, intron 5 of 16)",20,14504037,14876227,372191,1,140733,uc002wox.3,188793,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,14835951,14836459,509,*,MACS_peak_5448,62.49,"Intron (uc002wot.3/140733, intron 5 of 16)",20,14864899,14910161,45263,2,100379174,uc002woy.4,73702,ENSG00000235914,MACROD2-AS1,MACROD2 antisense RNA 1
chr20,15201113,15202357,1245,*,MACS_peak_5449,115.35,"Intron (uc002wot.3/140733, intron 5 of 16)",20,15177504,16033841,856338,1,140733,uc002woz.3,23609,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,15720728,15721001,274,*,MACS_peak_5450,86.71,"Intron (uc002wot.3/140733, intron 8 of 16)",20,15680501,16033841,353341,1,140733,uc002wpb.3,40227,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,15769424,15770235,812,*,MACS_peak_5451,112.43,"Intron (uc002wot.3/140733, intron 8 of 16)",20,15680501,16033841,353341,1,140733,uc002wpb.3,88923,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,15862011,15862381,371,*,MACS_peak_5452,54.68,"Intron (uc002wot.3/140733, intron 9 of 16)",20,15966433,16030707,64275,1,140733,uc002wpd.3,-104052,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,15897841,15898543,703,*,MACS_peak_5453,84.35,"Intron (uc002wot.3/140733, intron 10 of 16)",20,15966433,16030707,64275,1,140733,uc002wpd.3,-67890,ENSG00000172264,MACROD2,MACRO domain containing 2
chr20,16333073,16333396,324,*,MACS_peak_5454,80.26,"Intron (uc002wpe.1/55614, intron 5 of 6)",20,16252749,16360808,108060,2,55614,uc002wpe.1,27412,ENSG00000089177,KIF16B,kinesin family member 16B
chr20,16533710,16534316,607,*,MACS_peak_5455,77.06,"Intron (uc002wpg.2/55614, intron 1 of 25)",20,16252749,16554079,301331,2,55614,uc002wpg.2,19763,ENSG00000089177,KIF16B,kinesin family member 16B
chr20,16554161,16554858,698,*,MACS_peak_5456,71.58,Promoter (<=1kb),20,16359450,16554079,194630,2,55614,uc010gcj.2,-82,ENSG00000089177,KIF16B,kinesin family member 16B
chr20,17370656,17371331,676,*,MACS_peak_5465,52.66,"Intron (uc002wpl.3/5126, intron 6 of 12)",20,17474550,17512013,37464,2,631,uc002wpo.3,140682,ENSG00000125864,BFSP1,beaded filament structural protein 1
chr20,17397895,17398286,392,*,MACS_peak_5466,83,"Intron (uc002wpl.3/5126, intron 7 of 12)",20,17474550,17512013,37464,2,631,uc002wpo.3,113727,ENSG00000125864,BFSP1,beaded filament structural protein 1
chr20,17635008,17635456,449,*,MACS_peak_5467,51.72,"Intron (uc002wpu.3/6238, intron 1 of 22)",20,17594323,17639743,45421,2,6238,uc002wpu.3,4287,ENSG00000125844,RRBP1,ribosome binding protein 1
chr20,17949141,17949818,678,*,MACS_peak_5471,55.84,Promoter (<=1kb),20,17922244,17949154,26911,2,27131,uc002wqc.3,0,ENSG00000089006,SNX5,sorting nexin 5
chr20,18118323,18118942,620,*,MACS_peak_5472,123.32,Promoter (<=1kb),20,18118499,18123812,5314,1,100303755,uc021wba.1,0,ENSG00000232838,PET117,PET117 homolog
chr20,18487916,18488429,514,*,MACS_peak_5473,52.31,Promoter (<=1kb),20,18488188,18542059,53872,1,10483,uc002wqz.2,0,ENSG00000101310,SEC23B,"Sec23 homolog B, coat complex II component"
chr20,18634409,18635017,609,*,MACS_peak_5474,73.87,"Intron (uc002wrf.4/92675, intron 4 of 5)",20,18568556,18744560,176005,1,92675,uc002wrf.4,65853,ENSG00000125821,DTD1,D-tyrosyl-tRNA deacylase 1
chr20,19486782,19487369,588,*,MACS_peak_5476,53.23,"Intron (uc002wrl.3/57419, intron 2 of 16)",20,19222946,19265240,42295,2,100130264,uc010zsd.1,-221542,ENSG00000179447,LOC100130264,uncharacterized LOC100130264
chr20,19973980,19974842,863,*,MACS_peak_5480,71.35,"Intron (uc002wro.2/54453, intron 10 of 11)",20,19997934,20014273,16340,1,51126,uc002wrp.3,-23092,ENSG00000173418,NAA20,"N(alpha)-acetyltransferase 20, NatB catalytic subunit"
chr20,20056659,20057272,614,*,MACS_peak_5481,65.6,"Intron (uc010gcw.2/26074, intron 5 of 10)",20,20037290,20152977,115688,1,26074,uc010zsf.1,19369,ENSG00000089101,CFAP61,cilia and flagella associated protein 61
chr20,20432835,20433612,778,*,MACS_peak_5482,95.82,"Intron (uc002wry.3/57186, intron 28 of 29)",20,20452081,20508902,56822,2,57186,uc002wsa.1,75290,ENSG00000188559,RALGAPA2,Ral GTPase activating protein catalytic alpha subunit 2
chr20,20479118,20479550,433,*,MACS_peak_5483,58.89,"Intron (uc002wry.3/57186, intron 26 of 29)",20,20452081,20508902,56822,2,57186,uc002wsa.1,29352,ENSG00000188559,RALGAPA2,Ral GTPase activating protein catalytic alpha subunit 2
chr20,21216372,21216898,527,*,MACS_peak_5487,96.11,"Intron (uc002wsb.3/55857, intron 12 of 13)",20,21283942,21370463,86522,1,22803,uc002wsf.1,-67044,ENSG00000088930,XRN2,5'-3' exoribonuclease 2
chr20,21284005,21285128,1124,*,MACS_peak_5488,119,Promoter (<=1kb),20,21284432,21370463,86032,1,22803,uc010zsk.1,0,ENSG00000088930,XRN2,5'-3' exoribonuclease 2
chr20,23004241,23004934,694,*,MACS_peak_5492,72.99,"Intron (uc002wsq.2/uc002wsq.2, intron 1 of 3)",20,23016057,23017314,1258,1,6754,uc002wsr.2,-11123,ENSG00000132671,SSTR4,somatostatin receptor 4
chr20,23330709,23331255,547,*,MACS_peak_5494,50.37,Promoter (<=1kb),20,23331373,23335408,4036,1,29107,uc002wsx.1,-118,ENSG00000132661,NXT1,nuclear transport factor 2 like export factor 1
chr20,23342098,23342722,625,*,MACS_peak_5495,56.2,Promoter (<=1kb),20,23342819,23353683,10865,1,64412,uc002wsy.3,-97,ENSG00000125812,GZF1,GDNF inducible zinc finger protein 1
chr20,24975546,24976005,460,*,MACS_peak_5499,61.06,Promoter (2-3kb),20,24943580,24973425,29846,2,57136,uc010zsw.2,-2121,ENSG00000101474,APMAP,adipocyte plasma membrane associated protein
chr20,25013200,25013845,646,*,MACS_peak_5500,129.39,Promoter (<=1kb),20,24986866,25013308,26443,2,84532,uc002wua.3,0,ENSG00000154930,ACSS1,acyl-CoA synthetase short chain family member 1
chr20,25171948,25172592,645,*,MACS_peak_5502,81.64,"Intron (uc002wui.3/uc002wui.3, intron 1 of 5)",20,25176339,25202359,26021,1,955,uc010gdj.1,-3747,ENSG00000197586,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative)
chr20,25185781,25186356,576,*,MACS_peak_5503,52.86,"Intron (uc010gdj.1/955, intron 1 of 9)",20,25190472,25207360,16889,1,955,uc010ztd.1,-4116,ENSG00000197586,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative)
chr20,25203856,25204225,370,*,MACS_peak_5504,62.26,Promoter (1-2kb),20,25202346,25207360,5015,1,955,uc010gdl.1,1510,ENSG00000197586,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative)
chr20,25290646,25291510,865,*,MACS_peak_5506,122.93,"Intron (uc002wuq.3/26090, intron 6 of 12)",20,25228706,25278648,49943,1,5834,uc002wup.3,61940,ENSG00000100994,PYGB,glycogen phosphorylase B
chr20,25433823,25434175,353,*,MACS_peak_5507,92.78,3' UTR,20,25433338,25439612,6275,2,22981,uc002wuw.1,5437,ENSG00000101004,NINL,ninein like
chr20,25603826,25604963,1138,*,MACS_peak_5508,66.07,Promoter (<=1kb),20,25593573,25604648,11076,2,140838,uc002wuy.3,0,ENSG00000170191,NANP,N-acetylneuraminic acid phosphatase
chr20,25990355,25991122,768,*,MACS_peak_5509,58.18,Promoter (<=1kb),20,25990435,26002430,11996,1,100134868,uc002wvg.4,0,NA,LOC100134868,uncharacterized LOC100134868
chr20,26188683,26189245,563,*,MACS_peak_5510,56.65,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0,ENSG00000284419,MIR663A,microRNA 663a
chr20,26189312,26190656,1345,*,MACS_peak_5511,103.35,Promoter (<=1kb),20,26167655,26189869,22215,2,284801,uc002wvk.3,0,ENSG00000227195,MIR663AHG,MIR663A host gene
chr20,29611593,29612449,857,*,MACS_peak_5512,72.07,Promoter (<=1kb),20,29611879,29634007,22129,1,284802,uc002wvm.1,0,NA,FRG1BP,"FSHD region gene 1 family member B, pseudogene"
chr20,30254299,30254831,533,*,MACS_peak_5513,294.41,"Exon (uc002wwk.3/598, exon 2 of 3)",20,30225691,30232800,7110,1,84701,uc002wwj.1,28608,ENSG00000131055,COX4I2,cytochrome c oxidase subunit 4I2
chr20,30287006,30287453,448,*,MACS_peak_5514,100.69,"Intron (uc002wwk.3/598, intron 1 of 2)",20,30252261,30310133,57873,2,598,uc002wwk.3,22680,ENSG00000171552,BCL2L1,BCL2 like 1
chr20,30352242,30352800,559,*,MACS_peak_5515,61.29,"Intron (uc002wwp.1/22974, intron 4 of 17)",20,30326904,30389603,62700,1,22974,uc010gdv.1,25338,ENSG00000088325,TPX2,"TPX2, microtubule nucleation factor"
chr20,30697085,30697878,794,*,MACS_peak_5517,91.16,Promoter (<=1kb),20,30697309,30734658,37350,1,9777,uc010ztr.1,0,ENSG00000101337,TM9SF4,transmembrane 9 superfamily member 4
chr20,30865107,30865556,450,*,MACS_peak_5518,131.2,Promoter (<=1kb),20,30865454,30898950,33497,1,9371,uc010ztv.2,0,ENSG00000101350,KIF3B,kinesin family member 3B
chr20,30870412,30870819,408,*,MACS_peak_5519,51.11,"Intron (uc010ztv.2/9371, intron 1 of 2)",20,30865454,30922811,57358,1,9371,uc002wxq.3,4958,ENSG00000101350,KIF3B,kinesin family member 3B
chr20,31797616,31797890,275,*,MACS_peak_5521,61.91,"Exon (uc002wyp.2/317716, exon 9 of 9)",20,31805135,31815559,10425,1,128861,uc002wyr.3,-7245,ENSG00000131059,BPIFA3,BPI fold containing family A member 3
chr20,31869415,31869812,398,*,MACS_peak_5522,54.13,Promoter (1-2kb),20,31870941,31885701,14761,1,92747,uc010gej.1,-1129,ENSG00000125999,BPIFB1,BPI fold containing family B member 1
chr20,31947255,31947788,534,*,MACS_peak_5524,65.07,3' UTR,20,31946647,31960955,14309,2,51654,uc002wzb.1,13167,ENSG00000101391,CDK5RAP1,CDK5 regulatory subunit associated protein 1
chr20,32077422,32078129,708,*,MACS_peak_5525,108.76,Promoter (<=1kb),20,32077928,32233594,155667,1,9139,uc010zug.1,0,ENSG00000078699,CBFA2T2,CBFA2/RUNX1 translocation partner 2
chr20,32105708,32106425,718,*,MACS_peak_5526,76.25,"Intron (uc010zug.1/9139, intron 1 of 8)",20,32077928,32237837,159910,1,9139,uc002wze.1,27780,ENSG00000078699,CBFA2T2,CBFA2/RUNX1 translocation partner 2
chr20,32308258,32308718,461,*,MACS_peak_5527,72.71,Promoter (<=1kb),20,32290550,32308136,17587,2,11264,uc010zuh.2,-122,ENSG00000101417,PXMP4,peroxisomal membrane protein 4
chr20,32434406,32434866,461,*,MACS_peak_5528,55.73,"Intron (uc002xaa.3/128866, intron 1 of 4)",20,32399110,32442173,43064,1,128866,uc002xaa.3,35296,ENSG00000101421,CHMP4B,charged multivesicular body protein 4B
chr20,33264464,33265136,673,*,MACS_peak_5531,56.89,Promoter (<=1kb),20,33148346,33265089,116744,2,128869,uc002xas.3,0,ENSG00000101464,PIGU,phosphatidylinositol glycan anchor biosynthesis class U
chr20,33292417,33293012,596,*,MACS_peak_5532,61.17,Promoter (<=1kb),20,33292148,33301237,9090,1,58476,uc002xau.1,269,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
chr20,33300817,33301527,711,*,MACS_peak_5533,81.75,3' UTR,20,33292148,33301237,9090,1,58476,uc002xau.1,8669,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
chr20,33542664,33543918,1255,*,MACS_peak_5534,71.94,Promoter (<=1kb),20,33516236,33543601,27366,2,2937,uc002xbg.3,0,ENSG00000100983,GSS,glutathione synthetase
chr20,33680543,33681434,892,*,MACS_peak_5535,89.74,Promoter (<=1kb),20,33590207,33680618,90412,2,26133,uc002xbk.3,0,ENSG00000100991,TRPC4AP,transient receptor potential cation channel subfamily C member 4 associated protein
chr20,33893111,33894446,1336,*,MACS_peak_5536,146.72,Promoter (<=1kb),20,33890369,33894862,4494,2,55245,uc002xcc.3,416,ENSG00000101019,UQCC1,ubiquinol-cytochrome c reductase complex assembly factor 1
chr20,33963757,33964059,303,*,MACS_peak_5537,65.95,"Intron (uc010zuy.2/55245, intron 2 of 7)",20,33890369,33981999,91631,2,55245,uc010zuy.2,17940,ENSG00000101019,UQCC1,ubiquinol-cytochrome c reductase complex assembly factor 1
chr20,34043135,34043838,704,*,MACS_peak_5538,54.42,Promoter (<=1kb),20,34043223,34065926,22704,1,11190,uc010zvd.2,0,ENSG00000126001,CEP250,centrosomal protein 250
chr20,34115250,34116010,761,*,MACS_peak_5539,56.2,Promoter (1-2kb),20,34108570,34117481,8912,2,140873,uc010gff.3,1471,ENSG00000125975,C20orf173,chromosome 20 open reading frame 173
chr20,34330047,34330713,667,*,MACS_peak_5540,124.37,Promoter (<=1kb),20,34291531,34330158,38628,2,9584,uc010gfn.3,0,ENSG00000131051,RBM39,RNA binding motif protein 39
chr20,34541817,34542784,968,*,MACS_peak_5541,82.96,Promoter (<=1kb),20,34541539,34542548,1010,2,51282,uc002xen.2,0,ENSG00000171222,SCAND1,SCAN domain containing 1
chr20,34735855,34736450,596,*,MACS_peak_5543,69.01,"Intron (uc002xeu.3/2036, intron 2 of 19)",20,34742662,34820721,78060,1,2036,uc002xfb.3,-6212,ENSG00000088367,EPB41L1,erythrocyte membrane protein band 4.1 like 1
chr20,35027777,35028534,758,*,MACS_peak_5544,85.38,"Intron (uc002xff.3/22839, intron 2 of 12)",20,34995448,35157040,161593,1,22839,uc010zvp.2,32329,ENSG00000080845,DLGAP4,DLG associated protein 4
chr20,35095185,35096093,909,*,MACS_peak_5545,92.53,"Intron (uc002xff.3/22839, intron 7 of 12)",20,35090142,35157040,66899,1,22839,uc002xfh.3,5043,ENSG00000080845,DLGAP4,DLG associated protein 4
chr20,35724350,35724826,477,*,MACS_peak_5546,69.46,Promoter (<=1kb),20,35626178,35724410,98233,2,5933,uc002xgi.3,0,ENSG00000080839,RBL1,RB transcriptional corepressor like 1
chr20,35933607,35934014,408,*,MACS_peak_5547,51.11,"Intron (uc002xgu.3/63905, intron 3 of 3)",20,35918051,35945663,27613,1,63905,uc002xgw.3,15556,ENSG00000101363,MANBAL,mannosidase beta like
chr20,35972042,35972379,338,*,MACS_peak_5548,55.18,Promoter (<=1kb),20,35973088,36033821,60734,1,6714,uc002xgx.3,-709,ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase"
chr20,36249157,36249464,308,*,MACS_peak_5549,63.51,Promoter (2-3kb),20,36247700,36251521,3822,2,100861522,uc031rte.1,2057,ENSG00000225759,LINC00489,long intergenic non-protein coding RNA 489
chr20,36308547,36309163,617,*,MACS_peak_5550,70.86,"Intron (uc021wdh.1/100287792, intron 3 of 3)",20,36305312,36311636,6325,1,100287792,uc021wdh.1,3235,ENSG00000204117,LOC100287792,uncharacterized LOC100287792
chr20,36485517,36486120,604,*,MACS_peak_5551,68.49,"Intron (uc021wdj.1/56259, intron 13 of 15)",20,36531499,36573747,42249,1,128434,uc002xhk.4,-45379,ENSG00000132821,VSTM2L,V-set and transmembrane domain containing 2 like
chr20,36661448,36662560,1113,*,MACS_peak_5553,56.2,Promoter (<=1kb),20,36661948,36720766,58819,1,58490,uc002xho.4,0,ENSG00000101413,RPRD1B,regulation of nuclear pre-mRNA domain containing 1B
