HA-MITF-501Mel peaks associated genes,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr17,64598726,64599632,907,*,MACS_peak_9121,77.14,"Intron (uc002jfo.1/5578, intron 4 of 14)",17,64783190,64783286,97,1,693219,uc021ubx.1,-183558,ENSG00000207943,MIR634,microRNA 634
chr17,64687597,64688384,788,*,MACS_peak_9122,66.05,"Intron (uc002jfo.1/5578, intron 9 of 14)",17,64783190,64783286,97,1,693219,uc021ubx.1,-94806,ENSG00000207943,MIR634,microRNA 634
chr17,64715964,64716807,844,*,MACS_peak_9123,88.85,"Intron (uc002jfo.1/5578, intron 9 of 14)",17,64783190,64783286,97,1,693219,uc021ubx.1,-66383,ENSG00000207943,MIR634,microRNA 634
chr17,64720818,64721920,1103,*,MACS_peak_9124,110.66,"Intron (uc002jfo.1/5578, intron 9 of 14)",17,64783190,64783286,97,1,693219,uc021ubx.1,-61270,ENSG00000207943,MIR634,microRNA 634
chr17,64773491,64774502,1012,*,MACS_peak_9125,414.72,"Intron (uc002jfp.1/5578, intron 14 of 16)",17,64783190,64783286,97,1,693219,uc021ubx.1,-8688,ENSG00000207943,MIR634,microRNA 634
chr17,64999282,65000303,1022,*,MACS_peak_9128,80.48,"Intron (uc002jft.2/27092, intron 1 of 3)",17,64960980,65029518,68539,1,27092,uc002jft.2,38302,ENSG00000075461,CACNG4,calcium voltage-gated channel auxiliary subunit gamma 4
chr17,65396115,65396791,677,*,MACS_peak_9130,143.46,"Intron (uc002jgb.4/26207, intron 1 of 9)",17,65373397,65693379,319983,1,26207,uc002jgc.4,22718,ENSG00000154217,PITPNC1,"phosphatidylinositol transfer protein, cytoplasmic 1"
chr17,65538304,65538906,603,*,MACS_peak_9131,86.93,"Intron (uc002jgb.4/26207, intron 2 of 9)",17,65373397,65693379,319983,1,26207,uc002jgc.4,164907,ENSG00000154217,PITPNC1,"phosphatidylinositol transfer protein, cytoplasmic 1"
chr17,65821076,65821772,697,*,MACS_peak_9133,729.45,Promoter (<=1kb),17,65821780,65900956,79177,1,2186,uc010wqm.1,-8,ENSG00000171634,BPTF,bromodomain PHD finger transcription factor
chr17,65846396,65847613,1218,*,MACS_peak_9134,53.15,"Intron (uc010wqm.1/2186, intron 1 of 9)",17,65821780,65980494,158715,1,2186,uc002jgf.3,24616,ENSG00000171634,BPTF,bromodomain PHD finger transcription factor
chr17,65862602,65863311,710,*,MACS_peak_9135,129.59,"Exon (uc010wqm.1/2186, exon 3 of 10)",17,65821780,65980494,158715,1,2186,uc002jgf.3,40822,ENSG00000171634,BPTF,bromodomain PHD finger transcription factor
chr17,66287150,66289017,1868,*,MACS_peak_9139,160.17,Promoter (<=1kb),17,66287636,66417000,129365,1,22901,uc031ree.1,0,ENSG00000141337,ARSG,arylsulfatase G
chr17,66297329,66299206,1878,*,MACS_peak_9140,171.67,"Intron (uc002jhc.2/22901, intron 1 of 11)",17,66287636,66417000,129365,1,22901,uc031ree.1,9693,ENSG00000141337,ARSG,arylsulfatase G
chr17,66323783,66325374,1592,*,MACS_peak_9141,52.55,"Intron (uc002jhc.2/22901, intron 2 of 11)",17,66287636,66417000,129365,1,22901,uc031ree.1,36147,ENSG00000141337,ARSG,arylsulfatase G
chr17,66373012,66375454,2443,*,MACS_peak_9142,853.28,"Intron (uc002jhc.2/22901, intron 8 of 11)",17,66396297,66417000,20704,1,22901,uc010dex.1,-20843,ENSG00000141337,ARSG,arylsulfatase G
chr17,66376930,66377991,1062,*,MACS_peak_9143,114.03,"Intron (uc002jhc.2/22901, intron 8 of 11)",17,66396297,66417000,20704,1,22901,uc010dex.1,-18306,ENSG00000141337,ARSG,arylsulfatase G
chr17,66379341,66380807,1467,*,MACS_peak_9144,510.7,"Intron (uc002jhc.2/22901, intron 8 of 11)",17,66396297,66417000,20704,1,22901,uc010dex.1,-15490,ENSG00000141337,ARSG,arylsulfatase G
chr17,66383690,66384636,947,*,MACS_peak_9145,230.39,"Intron (uc002jhc.2/22901, intron 9 of 11)",17,66396297,66417000,20704,1,22901,uc010dex.1,-11661,ENSG00000141337,ARSG,arylsulfatase G
chr17,66450239,66450836,598,*,MACS_peak_9146,103.77,Promoter (2-3kb),17,66417422,66453653,36232,2,55062,uc010dey.3,2817,ENSG00000070540,WIPI1,"WD repeat domain, phosphoinositide interacting 1"
chr17,66453647,66454460,814,*,MACS_peak_9147,60.43,Promoter (<=1kb),17,66417422,66453653,36232,2,55062,uc010dey.3,0,ENSG00000070540,WIPI1,"WD repeat domain, phosphoinositide interacting 1"
chr17,66575089,66576470,1382,*,MACS_peak_9149,204.45,"Intron (uc002jho.3/54757, intron 1 of 10)",17,66531257,66554568,23312,2,54757,uc002jhn.3,-20521,ENSG00000108950,FAM20A,"FAM20A, golgi associated secretory pathway pseudokinase"
chr17,67054892,67056512,1621,*,MACS_peak_9153,64.12,Promoter (<=1kb),17,66970773,67057136,86364,2,10350,uc002jhu.3,624,ENSG00000154258,ABCA9,ATP binding cassette subfamily A member 9
chr17,67109156,67109836,681,*,MACS_peak_9154,133.94,"Exon (uc002jhw.1/23460, exon 14 of 39)",17,67095705,67095773,69,2,100616316,uc021ucg.1,-13383,ENSG00000283385,MIR4524A,microRNA 4524a
chr17,67130116,67130935,820,*,MACS_peak_9155,67.59,"Exon (uc002jhw.1/23460, exon 5 of 39)",17,67074847,67138015,63169,2,23460,uc002jhw.1,7080,ENSG00000154262,ABCA6,ATP binding cassette subfamily A member 6
chr17,67194269,67194911,643,*,MACS_peak_9156,54.91,"Intron (uc010wqt.1/10349, intron 8 of 35)",17,67178294,67210992,32699,2,10349,uc010dfb.1,16081,ENSG00000154263,ABCA10,ATP binding cassette subfamily A member 10
chr17,67322522,67324063,1542,*,MACS_peak_9157,82.3,Promoter (<=1kb),17,67240576,67323323,82748,2,23461,uc002jig.2,0,ENSG00000154265,ABCA5,ATP binding cassette subfamily A member 5
chr17,67430096,67430838,743,*,MACS_peak_9158,72.99,"Intron (uc002jii.3/5608, intron 1 of 6)",17,67410838,67538470,127633,1,5608,uc002jij.3,19258,ENSG00000108984,MAP2K6,mitogen-activated protein kinase kinase 6
chr17,69167817,69168647,831,*,MACS_peak_9170,72.52,"Intron (uc002jis.3/uc002jis.3, intron 2 of 3)",17,70117161,70122560,5400,1,6662,uc002jiw.3,-948514,ENSG00000125398,SOX9,SRY-box 9
chr17,69179137,69179629,493,*,MACS_peak_9171,147.58,"Intron (uc002jis.3/uc002jis.3, intron 2 of 3)",17,70117161,70122560,5400,1,6662,uc002jiw.3,-937532,ENSG00000125398,SOX9,SRY-box 9
chr17,70084909,70085836,928,*,MACS_peak_9181,127.32,"Intron (uc002jiu.1/uc002jiu.1, intron 2 of 6)",17,70117161,70122560,5400,1,6662,uc002jiw.3,-31325,ENSG00000125398,SOX9,SRY-box 9
chr17,70497285,70499509,2225,*,MACS_peak_9189,57.97,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,89434,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70507978,70508719,742,*,MACS_peak_9190,298.7,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,80224,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70512814,70513483,670,*,MACS_peak_9191,146.32,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,75460,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70523670,70524541,872,*,MACS_peak_9192,57.01,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,64402,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70536138,70537580,1443,*,MACS_peak_9193,108.46,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,51363,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70566459,70568696,2238,*,MACS_peak_9194,211.46,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,20247,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70568718,70569879,1162,*,MACS_peak_9195,55.69,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,19064,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70574428,70578186,3759,*,MACS_peak_9196,417.24,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,10757,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70583226,70585395,2170,*,MACS_peak_9197,101.7,"Intron (uc002jiz.2/100499467, intron 1 of 3)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,3548,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70594709,70595648,940,*,MACS_peak_9198,195.17,"Exon (uc021ucl.1/400619, exon 5 of 5)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,-5766,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70598850,70600439,1590,*,MACS_peak_9199,404,"Exon (uc021ucl.1/400619, exon 4 of 5)",17,70399463,70588943,189481,2,100499467,uc002jiz.2,-9907,NA,LINC00673,long intergenic non-protein coding RNA 673
chr17,70615809,70617319,1511,*,MACS_peak_9200,135.75,"Intron (uc021ucl.1/400619, intron 2 of 4)",17,70594180,70636611,42432,2,400619,uc021ucl.1,19292,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,70627267,70628874,1608,*,MACS_peak_9201,297.12,"Intron (uc021ucl.1/400619, intron 2 of 4)",17,70594180,70636611,42432,2,400619,uc021ucl.1,7737,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,70651791,70652984,1194,*,MACS_peak_9202,87.05,"Intron (uc002jja.3/201266, intron 7 of 9)",17,70594180,70636611,42432,2,400619,uc021ucl.1,-15180,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,70692928,70694392,1465,*,MACS_peak_9203,74.71,"Intron (uc002jja.3/201266, intron 7 of 9)",17,70594180,70636611,42432,2,400619,uc021ucl.1,-56317,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,70695175,70696346,1172,*,MACS_peak_9204,60.33,"Intron (uc002jja.3/201266, intron 7 of 9)",17,70594180,70636611,42432,2,400619,uc021ucl.1,-58564,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,70784654,70785812,1159,*,MACS_peak_9205,62.39,"Intron (uc002jja.3/201266, intron 6 of 9)",17,70594180,70636611,42432,2,400619,uc021ucl.1,-148043,ENSG00000227036,LINC00511,long intergenic non-protein coding RNA 511
chr17,71290853,71291671,819,*,MACS_peak_9207,83.94,"Intron (uc002jjn.3/23580, intron 1 of 1)",17,71279763,71307054,27292,2,23580,uc002jjn.3,15383,ENSG00000179604,CDC42EP4,CDC42 effector protein 4
chr17,71343145,71346658,3514,*,MACS_peak_9208,105.49,"Exon (uc002jjt.4/54549, exon 24 of 26)",17,71279764,71308143,28380,2,23580,uc002jjp.1,-35002,ENSG00000179604,CDC42EP4,CDC42 effector protein 4
chr17,71416940,71417902,963,*,MACS_peak_9209,78.75,"Intron (uc010dfm.3/54549, intron 15 of 44)",17,71353509,71433961,80453,2,54549,uc010dfn.2,16059,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71439503,71441220,1718,*,MACS_peak_9210,54.01,"Intron (uc010dfm.3/54549, intron 5 of 44)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-5542,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71441837,71443839,2003,*,MACS_peak_9211,63.23,"Exon (uc010dfm.3/54549, exon 5 of 45)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-7876,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71467625,71469416,1792,*,MACS_peak_9212,172.14,"Exon (uc010dfm.3/54549, exon 3 of 45)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-33664,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71474517,71475720,1204,*,MACS_peak_9213,56.48,"Intron (uc010dfm.3/54549, intron 2 of 44)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-40556,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71483326,71484516,1191,*,MACS_peak_9214,117.56,"Intron (uc010dfm.3/54549, intron 2 of 44)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-49365,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71509977,71511240,1264,*,MACS_peak_9215,154.02,"Intron (uc010dfm.3/54549, intron 1 of 44)",17,71353509,71433961,80453,2,54549,uc010dfn.2,-76016,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71564865,71565443,579,*,MACS_peak_9216,92.97,"Intron (uc010dfm.3/54549, intron 1 of 44)",17,71330523,71640227,309705,2,54549,uc010dfm.3,74784,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71570166,71571143,978,*,MACS_peak_9217,54.84,"Intron (uc010dfm.3/54549, intron 1 of 44)",17,71330523,71640227,309705,2,54549,uc010dfm.3,69084,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71572336,71573394,1059,*,MACS_peak_9218,50.25,"Intron (uc010dfm.3/54549, intron 1 of 44)",17,71330523,71640227,309705,2,54549,uc010dfm.3,66833,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71611355,71613255,1901,*,MACS_peak_9219,75.51,"Intron (uc010dfm.3/54549, intron 1 of 44)",17,71330523,71640227,309705,2,54549,uc010dfm.3,26972,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71637185,71638627,1443,*,MACS_peak_9220,121.91,Promoter (1-2kb),17,71330523,71640227,309705,2,54549,uc010dfm.3,1600,ENSG00000069188,SDK2,sidekick cell adhesion molecule 2
chr17,71745217,71746803,1587,*,MACS_peak_9226,79.91,3' UTR,17,71782961,71796934,13974,1,400620,uc021uco.1,-36158,ENSG00000234721,LINC02092,long intergenic non-protein coding RNA 2092
chr17,72206141,72210711,4571,*,MACS_peak_9239,71.57,Promoter (<=1kb),17,72206135,72209460,3326,2,85001,uc002jkb.3,0,ENSG00000246731,MGC16275,uncharacterized protein MGC16275
chr17,72300284,72301674,1391,*,MACS_peak_9240,53.87,Promoter (<=1kb),17,72301318,72311023,9706,1,64446,uc002jki.3,0,ENSG00000171595,DNAI2,dynein axonemal intermediate chain 2
chr17,72305063,72305992,930,*,MACS_peak_9241,169.31,5' UTR,17,72301318,72311023,9706,1,64446,uc002jki.3,3745,ENSG00000171595,DNAI2,dynein axonemal intermediate chain 2
chr17,72323829,72327129,3301,*,MACS_peak_9242,57.64,Promoter (1-2kb),17,72322351,72351959,29609,1,124602,uc002jkm.4,1478,ENSG00000196169,KIF19,kinesin family member 19
chr17,72460441,72462984,2544,*,MACS_peak_9246,61.13,Promoter (<=1kb),17,72462522,72480937,18416,1,11314,uc002jkv.4,0,ENSG00000167851,CD300A,CD300a molecule
chr17,72540235,72542593,2359,*,MACS_peak_9248,68.36,Promoter (<=1kb),17,72537205,72542310,5106,2,10871,uc002jky.2,0,ENSG00000167850,CD300C,CD300c molecule
chr17,72763728,72765589,1862,*,MACS_peak_9249,162.51,3' UTR,17,72766686,72772470,5785,2,26151,uc002jlq.3,6881,ENSG00000109065,NAT9,N-acetyltransferase 9 (putative)
chr17,72771914,72772976,1063,*,MACS_peak_9250,74.68,Promoter (<=1kb),17,72766686,72772470,5785,2,26151,uc002jlq.3,0,ENSG00000109065,NAT9,N-acetyltransferase 9 (putative)
chr17,72836556,72838277,1722,*,MACS_peak_9251,94.86,3' UTR,17,72838168,72856007,17840,2,2905,uc002jlt.1,17730,ENSG00000161509,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
chr17,72869230,72869962,733,*,MACS_peak_9252,198.08,Promoter (<=1kb),17,72858619,72869156,10538,2,2232,uc010wrm.2,-74,ENSG00000161513,FDXR,ferredoxin reductase
chr17,73127145,73128303,1159,*,MACS_peak_9254,54.38,Promoter (<=1kb),17,73126320,73127890,1571,2,30833,uc002jmx.3,0,ENSG00000125458,NT5C,"5', 3'-nucleotidase, cytosolic"
chr17,73234401,73238710,4310,*,MACS_peak_9255,129.38,3' UTR,17,73224256,73231854,7599,1,79902,uc002jnh.1,10145,ENSG00000125450,NUP85,nucleoporin 85
chr17,73284829,73286103,1275,*,MACS_peak_9256,55.67,Promoter (<=1kb),17,73269061,73285530,16470,2,60386,uc002jnt.4,0,ENSG00000125454,SLC25A19,solute carrier family 25 member 19
chr17,73379116,73379934,819,*,MACS_peak_9257,171.92,"Intron (uc002jnx.4/2885, intron 2 of 5)",17,73314157,73401790,87634,2,2885,uc002jnx.4,21856,ENSG00000177885,GRB2,growth factor receptor bound protein 2
chr17,73511263,73513388,2126,*,MACS_peak_9258,61.38,Promoter (<=1kb),17,73512609,73517851,5243,1,283989,uc002joe.1,0,ENSG00000182173,TSEN54,tRNA splicing endonuclease subunit 54
chr17,73544847,73546462,1616,*,MACS_peak_9259,60.44,"Intron (uc002jog.1/3993, intron 2 of 9)",17,73553886,73571290,17405,1,3993,uc002joj.3,-7424,ENSG00000073350,LLGL2,"LLGL2, scribble cell polarity complex component"
chr17,73734034,73735213,1180,*,MACS_peak_9260,99.27,"Intron (uc002jpg.3/3691, intron 18 of 39)",17,73727893,73733165,5273,1,3691,uc010wsh.1,6141,ENSG00000132470,ITGB4,integrin subunit beta 4
chr17,73745443,73747441,1999,*,MACS_peak_9261,63.27,"Exon (uc002jpg.3/3691, exon 28 of 40)",17,73754018,73761280,7263,2,2584,uc002jpk.3,13839,ENSG00000108479,GALK1,galactokinase 1
chr17,73749444,73753750,4307,*,MACS_peak_9262,107.03,3' UTR,17,73754018,73761280,7263,2,2584,uc002jpk.3,7530,ENSG00000108479,GALK1,galactokinase 1
chr17,73780504,73781703,1200,*,MACS_peak_9263,112.52,Promoter (<=1kb),17,73780602,73780688,87,2,100616282,uc021udc.1,0,ENSG00000283853,MIR4738,microRNA 4738
chr17,73804913,73806506,1594,*,MACS_peak_9264,70,"Exon (uc021udd.2/85451, exon 2 of 16)",17,73780920,73821886,40967,1,85451,uc021udd.2,23993,ENSG00000132478,UNK,unkempt family zinc finger
chr17,73840887,73841797,911,*,MACS_peak_9265,117.75,Promoter (<=1kb),17,73827179,73840851,13673,2,201294,uc010wsk.1,-36,ENSG00000092929,UNC13D,unc-13 homolog D
chr17,73847062,73848059,998,*,MACS_peak_9266,69.84,5' UTR,17,73841780,73851501,9722,2,23558,uc002jps.3,3442,ENSG00000132471,WBP2,WW domain binding protein 2
chr17,73851004,73852711,1708,*,MACS_peak_9267,166.77,Promoter (<=1kb),17,73841780,73851501,9722,2,23558,uc002jps.3,0,ENSG00000132471,WBP2,WW domain binding protein 2
chr17,73933472,73934421,950,*,MACS_peak_9268,206.6,Promoter (<=1kb),17,73905655,73933674,28020,2,85302,uc010wsp.2,0,ENSG00000188878,FBF1,Fas binding factor 1
chr17,73974608,73976113,1506,*,MACS_peak_9269,863.32,Promoter (<=1kb),17,73937589,73975515,37927,2,51,uc002jqe.3,0,ENSG00000161533,ACOX1,acyl-CoA oxidase 1
chr17,74025328,74026512,1185,*,MACS_peak_9270,126.91,Promoter (1-2kb),17,74002927,74023507,20581,2,2125,uc010wst.1,-1821,ENSG00000167880,EVPL,envoplakin
chr17,74178032,74178803,772,*,MACS_peak_9271,74.93,"Intron (uc002jqz.3/114804, intron 2 of 18)",17,74132415,74137380,4966,2,2302,uc002jqx.3,-40652,ENSG00000129654,FOXJ1,forkhead box J1
chr17,74264088,74265000,913,*,MACS_peak_9272,86.39,Promoter (2-3kb),17,74261286,74267379,6094,1,283991,uc010wsy.1,2802,ENSG00000185262,UBALD2,UBA like domain containing 2
chr17,74287195,74289899,2705,*,MACS_peak_9273,57.7,"Exon (uc002jrd.1/84074, exon 4 of 19)",17,74270130,74303761,33632,2,84074,uc002jrd.1,13862,ENSG00000129646,QRICH2,glutamine rich 2
chr17,74381475,74383895,2421,*,MACS_peak_9274,100.86,Promoter (<=1kb),17,74381289,74383941,2653,1,8877,uc002jrk.3,186,ENSG00000176170,SPHK1,sphingosine kinase 1
chr17,74401482,74404391,2910,*,MACS_peak_9275,374.12,"Exon (uc002jrm.4/63893, exon 2 of 18)",17,74385613,74396002,10390,2,63893,uc002jrl.4,-5480,ENSG00000175931,UBE2O,ubiquitin conjugating enzyme E2 O
chr17,74441928,74443330,1403,*,MACS_peak_9276,69.87,"Intron (uc002jrm.4/63893, intron 1 of 17)",17,74385613,74449288,63676,2,63893,uc002jrm.4,5958,ENSG00000175931,UBE2O,ubiquitin conjugating enzyme E2 O
chr17,74520505,74521707,1203,*,MACS_peak_9278,59.08,Promoter (1-2kb),17,74523668,74541458,17791,1,768206,uc002jrw.1,-1961,ENSG00000214140,PRCD,photoreceptor disc component
chr17,74523067,74524202,1136,*,MACS_peak_9279,252.43,Promoter (<=1kb),17,74523668,74541458,17791,1,768206,uc002jrw.1,0,ENSG00000214140,PRCD,photoreceptor disc component
chr17,74524339,74529685,5347,*,MACS_peak_9280,1077.83,Promoter (<=1kb),17,74523668,74541458,17791,1,768206,uc002jrw.1,671,ENSG00000214140,PRCD,photoreceptor disc component
chr17,74530797,74535337,4541,*,MACS_peak_9281,220.2,Promoter (<=1kb),17,74523430,74533987,10558,2,114757,uc002jru.2,0,ENSG00000161544,CYGB,cytoglobin
chr17,74536319,74537617,1299,*,MACS_peak_9282,107.66,Promoter (<=1kb),17,74536121,74541458,5338,1,768206,uc002jrx.2,198,ENSG00000214140,PRCD,photoreceptor disc component
chr17,74562608,74565389,2782,*,MACS_peak_9283,452.48,"Exon (uc002jsg.4/10610, exon 7 of 9)",17,74557715,74557788,74,1,677848,uc002jse.2,4893,ENSG00000278261,SNORD1A,"small nucleolar RNA, C/D box 1A"
chr17,74565603,74566701,1099,*,MACS_peak_9284,117.19,"Exon (uc002jsg.4/10610, exon 6 of 9)",17,74557715,74557788,74,1,677848,uc002jse.2,7888,ENSG00000278261,SNORD1A,"small nucleolar RNA, C/D box 1A"
chr17,74567696,74569416,1721,*,MACS_peak_9285,453.89,"Exon (uc002jsg.4/10610, exon 4 of 9)",17,74557715,74557788,74,1,677848,uc002jse.2,9981,ENSG00000278261,SNORD1A,"small nucleolar RNA, C/D box 1A"
chr17,74570922,74572787,1866,*,MACS_peak_9286,166.98,"Intron (uc002jsg.4/10610, intron 2 of 8)",17,74561461,74582145,20685,2,10610,uc002jsg.4,9358,ENSG00000070731,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
chr17,74580566,74582664,2099,*,MACS_peak_9287,73.37,Promoter (<=1kb),17,74561461,74582145,20685,2,10610,uc002jsg.4,0,ENSG00000070731,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
chr17,74621528,74622980,1453,*,MACS_peak_9292,53.36,"Exon (uc002jsh.3/55808, exon 5 of 9)",17,74620845,74639894,19050,2,55808,uc002jsh.3,16914,ENSG00000070526,ST6GALNAC1,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"
chr17,74627641,74628739,1099,*,MACS_peak_9293,142.84,"Intron (uc002jsh.3/55808, intron 1 of 8)",17,74620845,74639894,19050,2,55808,uc002jsh.3,11155,ENSG00000070526,ST6GALNAC1,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"
chr17,74674112,74675810,1699,*,MACS_peak_9294,195.64,3' UTR,17,74675651,74686301,10651,2,439921,uc031rel.1,10491,ENSG00000182534,MXRA7,matrix remodeling associated 7
chr17,74677005,74679228,2224,*,MACS_peak_9295,57.19,"Intron (uc002jsk.1/439921, intron 3 of 3)",17,74675651,74686301,10651,2,439921,uc031rel.1,7073,ENSG00000182534,MXRA7,matrix remodeling associated 7
chr17,74721736,74723854,2119,*,MACS_peak_9296,53.43,Promoter (<=1kb),17,74722912,74729962,7051,1,124512,uc002jsr.3,0,ENSG00000181038,METTL23,methyltransferase like 23
chr17,74732324,74734507,2184,*,MACS_peak_9297,159.8,Promoter (<=1kb),17,74730197,74733413,3217,2,6427,uc010wtg.2,0,ENSG00000161547,SRSF2,serine and arginine rich splicing factor 2
chr17,74867650,74869915,2266,*,MACS_peak_9299,239.76,Promoter (<=1kb),17,74868729,74946471,77743,1,146664,uc002jti.3,0,ENSG00000167889,MGAT5B,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B"
chr17,74907181,74908075,895,*,MACS_peak_9300,77.44,"Intron (uc002jth.3/146664, intron 8 of 16)",17,74942332,74946471,4140,1,146664,uc002jtj.3,-34257,ENSG00000167889,MGAT5B,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B"
chr17,75093592,75095621,2030,*,MACS_peak_9304,179.2,"Exon (uc021udp.1/654434, exon 4 of 4)",17,75085389,75085575,187,1,677781,uc002jtl.3,8203,ENSG00000275143,SCARNA16,small Cajal body-specific RNA 16
chr17,75097423,75099282,1860,*,MACS_peak_9305,182.53,"Intron (uc021udv.1/6397, intron 2 of 12)",17,75085389,75085575,187,1,677781,uc002jtl.3,12034,ENSG00000275143,SCARNA16,small Cajal body-specific RNA 16
chr17,75121572,75123249,1678,*,MACS_peak_9306,86.12,"Intron (uc021udv.1/6397, intron 2 of 12)",17,75137005,75213181,76177,1,6397,uc002jtm.3,-13756,ENSG00000129657,SEC14L1,SEC14 like lipid binding 1
chr17,75314132,75320680,6549,*,MACS_peak_9310,276.55,Promoter (<=1kb),17,75315597,75496678,181082,1,10801,uc002jtu.4,0,ENSG00000184640,Sep-09,septin 9
chr17,75320947,75325697,4751,*,MACS_peak_9311,135.2,"Intron (uc002jts.4/10801, intron 2 of 11)",17,75315597,75496678,181082,1,10801,uc002jtu.4,5350,ENSG00000184640,Sep-09,septin 9
chr17,75346232,75348191,1960,*,MACS_peak_9312,64.82,"Intron (uc002jts.4/10801, intron 2 of 11)",17,75369272,75496678,127407,1,10801,uc002jtv.3,-21081,ENSG00000184640,Sep-09,septin 9
chr17,75358380,75359463,1084,*,MACS_peak_9313,104,"Intron (uc002jts.4/10801, intron 2 of 11)",17,75369272,75496678,127407,1,10801,uc002jtv.3,-9809,ENSG00000184640,Sep-09,septin 9
chr17,75361523,75363594,2072,*,MACS_peak_9314,71.19,"Intron (uc002jts.4/10801, intron 2 of 11)",17,75369272,75496678,127407,1,10801,uc002jtv.3,-5678,ENSG00000184640,Sep-09,septin 9
chr17,75419261,75422080,2820,*,MACS_peak_9315,401.71,"Intron (uc002jts.4/10801, intron 3 of 11)",17,75401159,75496678,95520,1,10801,uc010wtl.2,18102,ENSG00000184640,Sep-09,septin 9
chr17,75436337,75437986,1650,*,MACS_peak_9316,90.17,"Intron (uc002jts.4/10801, intron 3 of 11)",17,75446613,75496678,50066,1,10801,uc002jty.4,-8627,ENSG00000184640,Sep-09,septin 9
chr17,75445080,75448650,3571,*,MACS_peak_9317,107.52,Promoter (<=1kb),17,75446613,75496678,50066,1,10801,uc002jty.4,0,ENSG00000184640,Sep-09,septin 9
chr17,75450762,75453018,2257,*,MACS_peak_9318,170.06,Promoter (<=1kb),17,75450075,75496678,46604,1,10801,uc010wtn.2,687,ENSG00000184640,Sep-09,septin 9
